Id,Sales
567,5879.7944
568,15438.2295
569,6200.549
570,5547.571
571,6227.2153
572,8666.805
573,10149.209
574,7227.0435
575,7755.5923
576,8218.518
577,7687.0073
578,6213.018
579,5954.852
580,5395.565
581,5278.4097
582,4477.989
583,5357.4297
584,9026.816
585,17559.271
586,6343.826
587,5030.39
588,7205.1743
589,4515.4937
590,6213.4507
591,4133.9116
592,8841.86
593,6302.447
594,6236.721
595,13532.629
596,11275.266
597,6616.8447
598,6769.1343
599,4187.685
600,5966.983
601,5747.439
602,9069.868
603,5030.394
604,4486.681
605,5976.8667
606,5676.9214
607,8038.941
608,6705.715
609,3903.1936
610,7728.129
611,7786.356
612,7756.7217
613,5004.72
614,4997.1255
615,7437.238
616,4596.645
617,10145.711
618,5621.026
619,4949.6675
620,7104.3213
621,6188.1475
622,5309.191
623,6138.0786
624,7034.562
625,10117.36
626,9537.775
627,6163.732
628,4486.9927
629,5995.391
630,8961.076
631,5412.7603
632,6275.574
633,6291.8286
634,12558.213
635,8083.9077
636,5924.8076
637,6964.9375
638,4926.541
639,9080.42
640,6138.4746
641,13014.496
642,6925.8726
643,5791.2964
644,5262.1055
645,3792.2185
646,7602.651
647,19606.143
648,4495.8853
649,5156.173
650,9772.145
651,7381.4595
652,6945.0103
653,8400.311
654,6451.2886
655,5796.144
656,4925.8423
657,9402.289
658,5922.3403
659,7236.8657
660,7531.655
661,5027.023
662,7611.7505
663,5973.1157
664,4333.86
665,8980.178
666,8150.854
667,4698.979
668,7819.5884
669,7116.0093
670,4619.126
671,9961.234
672,6419.9604
673,8611.223
674,4901.807
675,5326.736
676,6354.107
677,0.0
678,7653.514
679,4435.7026
680,6614.0356
681,5034.06
682,5710.973
683,5721.054
684,6539.231
685,7084.7563
686,8147.7017
687,5908.966
688,8240.267
689,6509.0103
690,8800.592
691,9562.468
692,7090.615
693,3960.8767
694,5982.8975
695,7443.562
696,5241.716
697,12218.01
698,6321.7935
699,8875.96
700,11318.948
701,6416.535
702,4513.9473
703,11553.918
704,10168.086
705,5985.1294
706,9132.686
707,9835.114
708,6570.4233
709,5612.843
710,6872.386
711,5771.979
712,5964.7495
713,7689.161
714,4936.979
715,6846.928
716,7595.1694
717,6625.6265
718,8326.927
719,6000.6396
720,7348.1753
721,4159.8975
722,7698.875
723,6966.3286
724,5844.8535
725,7182.776
726,7519.7036
727,9619.303
728,6220.293
729,5170.0596
730,6317.8013
731,7142.7227
732,8207.127
733,4637.624
734,4584.376
735,8815.238
736,7094.561
737,5859.456
738,8200.653
739,6791.6904
740,7082.645
741,5079.2446
742,4251.6216
743,7012.0737
744,6683.862
745,6768.815
746,10180.329
747,8735.093
748,5079.231
749,8937.37
750,4059.8328
751,3998.141
752,6675.178
753,11885.713
754,7938.9375
755,7165.7114
756,4870.9536
757,7072.6797
758,10852.189
759,6290.8003
760,8845.793
761,6269.5425
762,4982.5684
763,5450.9478
764,6018.5713
765,5926.8716
766,4742.9614
767,5405.9204
768,4651.6733
769,7650.4814
770,7619.2583
771,5555.906
772,6304.7446
773,7253.452
774,5512.2593
775,5070.1655
776,9421.584
777,8133.473
778,6348.522
779,4426.756
780,13319.855
781,6206.991
782,5607.2017
783,9667.486
784,9368.576
785,7491.5894
786,6403.1343
787,7562.7715
788,9734.937
789,13842.395
790,4916.8145
791,5044.528
792,5347.551
793,7057.8096
794,6062.026
795,8388.758
796,8922.499
797,6392.4253
798,4526.5864
799,6888.8184
800,7832.598
801,5133.5435
802,7159.947
803,4401.357
804,7612.7866
805,7826.311
806,7464.434
807,9206.86
808,6198.984
809,4423.646
810,6671.996
811,7486.8677
812,8702.41
813,7516.208
814,7583.3496
815,6587.0894
816,4574.737
817,9563.809
818,4773.8696
819,11285.982
820,5917.4653
821,4892.972
822,7256.4487
823,6178.1665
824,7155.1685
825,7473.42
826,4208.069
827,4861.294
828,6958.19
829,9013.496
830,10502.801
831,5444.1313
832,6413.1265
833,8160.251
834,6499.1567
835,5239.902
836,10419.877
837,8423.929
838,12363.762
839,5000.376
840,5607.434
841,0.0
842,8007.993
843,5560.332
844,10279.502
845,7176.519
846,5272.0645
847,5774.6587
848,4772.141
849,5169.2065
850,6478.221
851,5075.708
852,5436.654
853,10672.093
854,6768.394
855,21576.35
856,6517.305
857,5187.707
858,7371.613
859,9187.275
860,5829.7544
861,6796.5903
862,5885.1655
863,8556.61
864,8037.733
865,5435.8257
866,5869.773
867,7062.1997
868,8041.468
869,6760.5376
870,8243.052
871,5916.122
872,4969.688
873,5806.692
874,10009.893
875,11635.619
876,10114.877
877,7641.538
878,5635.886
879,6208.1226
880,4608.6675
881,8757.569
882,10465.992
883,9803.596
884,6412.3276
885,5127.4453
886,5364.4976
887,5785.654
888,10748.325
889,7252.9673
890,5744.8843
891,5684.544
892,7491.0264
893,4465.3154
894,7611.235
895,4739.278
896,7079.322
897,7983.478
898,5507.49
899,7650.424
900,6645.8413
901,5115.227
902,6847.9614
903,7448.4756
904,11012.297
905,6537.4077
906,8164.6587
907,7785.5522
908,9861.23
909,6872.9595
910,9495.53
911,4757.0376
912,5028.305
913,6494.7837
914,6282.3257
915,9406.826
916,8043.8735
917,5717.598
918,8003.9575
919,7265.0396
920,9705.636
921,4429.927
922,13504.843
923,4997.873
924,6290.873
925,8650.362
926,5906.441
927,6358.0913
928,6436.091
929,7383.1216
930,5475.27
931,5543.021
932,8393.302
933,7831.274
934,7226.2163
935,4950.469
936,7635.839
937,11538.497
938,6730.6587
939,4811.316
940,7254.528
941,6551.2354
942,7501.525
943,7715.484
944,4380.5044
945,8152.276
946,6304.1997
947,7476.4453
948,6783.601
949,4889.143
950,7346.7183
951,5718.5303
952,7913.967
953,9650.993
954,5557.2407
955,5619.391
956,6676.228
957,6374.785
958,5720.3228
959,8508.01
960,6782.496
961,7785.445
962,5892.645
963,5022.5137
964,6630.6245
965,8064.275
966,8688.871
967,8303.755
968,8611.95
969,5904.1304
970,8694.986
971,5775.4014
972,7536.2515
973,9125.212
974,7404.1045
975,10094.245
976,8706.701
977,8057.002
978,5995.3394
979,7470.2764
980,8332.734
981,6584.7476
982,4502.101
983,6157.005
984,7853.021
985,7773.987
986,5341.5503
987,8814.91
988,7287.8145
989,6235.8706
990,6114.1274
991,5594.997
992,7483.8447
993,7586.581
994,6748.2197
995,5788.0327
996,5205.6377
997,6893.6733
998,4399.929
999,6545.0635
1000,5429.845
1001,9122.434
1002,7483.88
1003,7156.7017
1004,9586.896
1005,5546.6396
1006,5264.153
1007,11222.67
1008,7141.0073
1009,8314.289
1010,7949.7075
1011,5641.2827
1012,6400.0747
1013,5798.734
1014,7586.729
1015,11778.968
1016,5961.488
1017,4000.7595
1018,5060.9575
1019,8525.354
1020,9882.986
1021,6791.732
1022,7652.317
1023,5162.1333
1024,5568.0728
1025,3883.8362
1026,5238.845
1027,6106.683
1028,7008.3394
1029,7545.2354
1030,6368.9116
1031,8395.514
1032,9089.588
1033,7919.1006
1034,5258.841
1035,9783.512
1036,11771.282
1037,6328.9805
1038,8035.6714
1039,5537.733
1040,6898.2397
1041,4530.8135
1042,7339.611
1043,5678.964
1044,9252.363
1045,7380.232
1046,9145.914
1047,8831.572
1048,5607.9155
1049,8941.552
1050,20053.186
1051,11318.947
1052,6048.64
1053,4045.8057
1054,6590.5376
1055,10271.949
1056,5914.2456
1057,12087.428
1058,21794.814
1059,4402.458
1060,5319.427
1061,9839.57
1062,5188.2124
1063,9856.395
1064,6585.4146
1065,7275.665
1066,4652.652
1067,7828.855
1068,6814.3584
1069,7487.2935
1070,9568.434
1071,6497.8438
1072,6224.82
1073,7425.6616
1074,5896.113
1075,5570.4326
1076,8543.824
1077,5994.3823
1078,6649.814
1079,7292.3105
1080,6123.891
1081,5591.0674
1082,7253.793
1083,7237.856
1084,8798.188
1085,6488.2393
1086,7439.186
1087,5916.596
1088,4508.0664
1089,6675.8228
1090,7389.288
1091,5669.4883
1092,4849.8096
1093,9988.45
1094,7357.06
1095,8798.88
1096,6922.886
1097,5786.4404
1098,5449.3794
1099,4579.1104
1100,10304.096
1101,5810.845
1102,8165.291
1103,15575.806
1104,7778.459
1105,6861.4976
1106,5437.487
1107,4864.2837
1108,7253.7354
1109,4879.7305
1110,6452.9253
1111,10166.405
1112,5794.465
1113,14178.811
1114,14555.121
1115,5452.479
1116,7608.674
1117,5527.4604
1118,6744.9683
1119,5775.4404
1120,11634.8125
1121,7421.5913
1122,8960.451
1123,4994.4136
1124,7059.5835
1125,5304.483
1126,9427.399
1127,7466.757
1128,6306.825
1129,7000.199
1130,6106.7
1131,8856.608
1132,9673.261
1133,6062.968
1134,10868.961
1135,7224.0967
1136,9770.432
1137,5066.32
1138,5859.5425
1139,5638.504
1140,10307.057
1141,7250.5303
1142,8155.388
1143,7263.9946
1144,9217.857
1145,5057.313
1146,8288.902
1147,6603.654
1148,4459.2017
1149,15205.002
1150,18126.346
1151,7799.827
1152,8481.179
1153,9648.389
1154,10649.116
1155,10823.627
1156,6140.9844
1157,7632.7983
1158,6206.623
1159,8761.299
1160,4491.3706
1161,5805.7217
1162,5898.7573
1163,5788.428
1164,7803.0693
1165,5257.305
1166,4765.729
1167,6482.643
1168,4430.4277
1169,5254.634
1170,5946.312
1171,6602.2485
1172,9577.809
1173,9605.452
1174,7401.1714
1175,6805.2334
1176,6529.1997
1177,11438.762
1178,7975.5396
1179,5649.868
1180,5113.141
1181,9988.177
1182,5044.7524
1183,7335.611
1184,4056.6296
1185,5315.649
1186,8052.9106
1187,6595.5776
1188,5631.0747
1189,9066.33
1190,9994.549
1191,11563.674
1192,5684.9033
1193,10446.185
1194,3983.1067
1195,5576.737
1196,6724.567
1197,4978.9595
1198,8926.245
1199,5289.639
1200,5680.132
1201,8930.315
1202,11963.643
1203,9211.334
1204,5741.452
1205,5537.9614
1206,8244.928
1207,7676.4185
1208,6440.094
1209,5262.145
1210,7905.1943
1211,9769.358
1212,5342.232
1213,6410.193
1214,8165.1123
1215,8152.153
1216,14049.619
1217,7050.058
1218,13749.391
1219,7580.236
1220,5594.5293
1221,4146.012
1222,6780.7163
1223,6584.025
1224,5461.1196
1225,8109.6636
1226,5375.2817
1227,4725.321
1228,7463.4175
1229,4256.234
1230,8624.33
1231,7082.233
1232,8412.945
1233,8821.795
1234,5550.354
1235,9380.703
1236,7279.405
1237,5600.437
1238,5712.9746
1239,5697.7573
1240,11726.594
1241,6923.331
1242,5175.148
1243,7954.066
1244,9015.42
1245,7143.3413
1246,6490.578
1247,8667.686
1248,5998.106
1249,6033.2554
1250,6004.68
1251,9676.988
1252,6151.451
1253,6461.1357
1254,6394.228
1255,5668.5557
1256,4590.903
1257,5575.7373
1258,8776.796
1259,8249.76
1260,11222.109
1261,11399.576
1262,8166.0796
1263,4946.1636
1264,5333.233
1265,11274.896
1266,10164.946
1267,8157.9116
1268,8441.681
1269,8833.308
1270,5867.7964
1271,4372.527
1272,11877.009
1273,5994.1187
1274,7017.9795
1275,6490.9453
1276,3389.8293
1277,11158.545
1278,6127.348
1279,5395.296
1280,5145.226
1281,6373.508
1282,6810.928
1283,8155.8647
1284,7441.3384
1285,5014.3906
1286,5602.683
1287,4767.697
1288,3886.758
1289,7177.965
1290,18916.137
1291,5825.1323
1292,5928.518
1293,6858.686
1294,5310.1704
1295,5563.5073
1296,5369.175
1297,4831.709
1298,8132.8916
1299,7308.3804
1300,4449.0625
1301,9307.839
1302,5728.1836
1303,5392.307
1304,8603.111
1305,8671.182
1306,10634.171
1307,5591.361
1308,7260.349
1309,5342.1494
1310,6040.8696
1311,16178.35
1312,10219.375
1313,6435.1567
1314,5110.605
1315,5406.271
1316,6072.033
1317,4879.4243
1318,9827.883
1319,5442.5923
1320,6270.569
1321,7388.3364
1322,5305.9653
1323,6509.5933
1324,7301.4634
1325,8348.797
1326,7484.1074
1327,4579.558
1328,6071.897
1329,7373.527
1330,10163.065
1331,8908.046
1332,7127.0884
1333,4734.2256
1334,8196.447
1335,6154.5596
1336,11.974033
1337,7742.1772
1338,7418.5483
1339,6565.055
1340,6309.244
1341,6519.2573
1342,7985.6704
1343,5833.439
1344,7345.582
1345,7626.068
1346,6291.254
1347,9209.831
1348,6342.2886
1349,5024.494
1350,12177.953
1351,6040.5024
1352,4424.3726
1353,8481.488
1354,10081.514
1355,11375.368
1356,5391.3433
1357,6025.353
1358,6730.9365
1359,7878.79
1360,6295.9497
1361,8496.678
1362,4039.533
1363,6361.6924
1364,6520.2544
1365,5967.109
1366,4990.1855
1367,7456.892
1368,8891.19
1369,5193.7856
1370,8733.023
1371,7451.7065
1372,9155.4
1373,4955.492
1374,6879.8325
1375,6236.935
1376,7444.657
1377,8777.273
1378,4729.384
1379,8117.0195
1380,8472.885
1381,7706.8027
1382,5615.5044
1383,4345.6655
1384,8257.754
1385,7255.655
1386,8728.534
1387,7247.6353
1388,5871.678
1389,8915.625
1390,6874.9224
1391,6865.6265
1392,8536.387
1393,5743.609
1394,8157.48
1395,11353.496
1396,8740.251
1397,4795.571
1398,6180.64
1399,4802.642
1400,0.0
1401,8470.033
1402,6125.869
1403,8830.452
1404,4991.2373
1405,7260.323
1406,6726.929
1407,11342.692
1408,4981.7896
1409,6119.8843
1410,5939.2207
1411,8302.816
1412,5776.613
1413,7509.823
1414,7981.437
1415,10242.139
1416,7393.808
1417,7102.6304
1418,6016.023
1419,4948.2754
1420,5650.392
1421,10946.807
1422,9652.354
1423,6014.521
1424,15579.268
1425,6333.4434
1426,5672.1953
1427,6367.4795
1428,8807.842
1429,10288.867
1430,7365.24
1431,7896.9453
1432,8359.869
1433,7828.3594
1434,6347.975
1435,6091.0757
1436,5525.402
1437,5406.0444
1438,4604.616
1439,5487.312
1440,9167.402
1441,17698.93
1442,6477.1626
1443,5159.274
1444,7345.761
1445,4616.2393
1446,6350.059
1447,4244.6294
1448,8982.447
1449,6431.3364
1450,6370.766
1451,13672.287
1452,11416.305
1453,6752.146
1454,6907.018
1455,4294.971
1456,6095.8394
1457,5873.026
1458,9210.906
1459,5156.517
1460,4600.6255
1461,6107.155
1462,5808.0454
1463,8178.599
1464,6846.6157
1465,4021.124
1466,7869.481
1467,7926.015
1468,7896.3804
1469,5132.845
1470,5106.0083
1471,7576.936
1472,4710.0366
1473,10286.748
1474,5747.522
1475,5072.517
1476,7243.5776
1477,6320.577
1478,5424.3394
1479,6269.86
1480,7175.149
1481,10258.399
1482,9677.433
1483,6293.9126
1484,4607.5337
1485,6129.4087
1486,9086.973
1487,5535.1147
1488,6407.317
1489,6420.969
1490,12699.25
1491,8224.494
1492,6060.4307
1493,7102.904
1494,5045.6187
1495,9221.007
1496,6267.2896
1497,13154.155
1498,7063.957
1499,5920.0107
1500,5389.475
1501,3915.197
1502,7741.943
1503,19745.803
1504,4609.204
1505,5280.395
1506,9911.804
1507,7521.03
1508,7084.6685
1509,8541.662
1510,6591.8745
1511,5917.1177
1512,5053.3315
1513,9542.876
1514,6058.364
1515,7375.063
1516,7671.1597
1517,5150.9536
1518,7750.1694
1519,6105.6245
1520,4429.757
1521,9120.764
1522,8287.893
1523,4811.7534
1524,7959.311
1525,7255.266
1526,4741.7466
1527,10102.273
1528,6554.3384
1529,8752.262
1530,5023.672
1531,5454.2563
1532,6487.9478
1533,0.0
1534,7794.8667
1535,4556.066
1536,6750.234
1537,5160.9395
1538,5835.0654
1539,5851.6045
1540,6675.338
1541,7225.3433
1542,8288.74
1543,6044.345
1544,8380.853
1545,6642.617
1546,8940.25
1547,9703.82
1548,7228.812
1549,4083.4148
1550,6113.187
1551,7584.314
1552,5361.9683
1553,12359.049
1554,6455.138
1555,9015.618
1556,11458.607
1557,6545.1753
1558,4639.21
1559,11693.576
1560,10307.745
1561,6116.0513
1562,9273.272
1563,9975.699
1564,6704.522
1565,5738.43
1566,7009.818
1567,5905.8037
1568,6090.0757
1569,7830.5137
1570,5066.7827
1571,6987.9663
1572,7735.7554
1573,6763.059
1574,8467.514
1575,6129.781
1576,7486.9077
1577,4268.4155
1578,7839.4624
1579,7105.1655
1580,5980.4766
1581,7321.235
1582,7658.9595
1583,9760.342
1584,6348.528
1585,5295.0938
1586,6451.7256
1587,7279.36
1588,8346.785
1589,4762.721
1590,4696.17
1591,8956.276
1592,7226.9155
1593,5994.0317
1594,8341.24
1595,6927.9927
1596,7223.231
1597,5194.2847
1598,4364.1753
1599,7152.6606
1600,6818.3535
1601,6908.3413
1602,10320.916
1603,8874.75
1604,5206.11
1605,9077.956
1606,4175.1274
1607,4096.724
1608,6811.4307
1609,12026.752
1610,8079.5234
1611,7302.7495
1612,5001.2505
1613,7210.647
1614,10991.848
1615,6426.2363
1616,8986.38
1617,6405.5005
1618,5106.9644
1619,5584.318
1620,6147.7124
1621,6060.9756
1622,4872.03
1623,5539.8784
1624,4768.367
1625,7791.833
1626,7758.9165
1627,5674.8975
1628,6435.9795
1629,7394.8037
1630,5639.6274
1631,5194.7144
1632,9562.171
1633,8274.061
1634,6486.898
1635,4539.2026
1636,13459.515
1637,6341.7676
1638,5732.9614
1639,9807.146
1640,9509.928
1641,7631.2476
1642,6535.487
1643,7701.239
1644,9875.523
1645,13982.053
1646,5036.9785
1647,5173.7993
1648,5465.37
1649,7197.7104
1650,6196.182
1651,8529.344
1652,9062.158
1653,6515.098
1654,4639.0327
1655,7026.6006
1656,7970.565
1657,5256.8237
1658,7300.5327
1659,4513.531
1660,7753.3726
1661,7966.898
1662,7605.0205
1663,9346.519
1664,6332.387
1665,4535.4077
1666,6808.0103
1667,7624.2217
1668,8843.762
1669,7657.2466
1670,7724.7017
1671,6728.1274
1672,4696.601
1673,9704.847
1674,4874.259
1675,11427.021
1676,6046.35
1677,5005.419
1678,7397.801
1679,6312.534
1680,7295.7554
1681,7614.4585
1682,4313.569
1683,4977.445
1684,7096.9956
1685,9153.154
1686,10643.838
1687,5563.9673
1688,6549.15
1689,8299.91
1690,6632.173
1691,5370.6025
1692,10560.917
1693,8564.515
1694,12504.801
1695,5116.023
1696,5725.7876
1697,0.0
1698,8148.5786
1699,5690.6226
1700,10419.16
1701,7317.8706
1702,5397.749
1703,5908.9937
1704,4894.3364
1705,5293.146
1706,6617.88
1707,5198.812
1708,5562.463
1709,10811.752
1710,6904.826
1711,21716.008
1712,6649.795
1713,5594.9365
1714,7832.438
1715,9648.101
1716,6262.541
1717,7231.6904
1718,6301.2363
1719,9017.436
1720,8498.442
1721,5868.378
1722,6321.1426
1723,7523.5337
1724,8499.33
1725,7203.007
1726,8694.979
1727,6368.7017
1728,5361.191
1729,6230.0005
1730,10470.717
1731,12096.328
1732,10575.703
1733,8100.0425
1734,6038.024
1735,6636.066
1736,4991.6567
1737,9218.139
1738,10926.817
1739,10254.236
1740,6841.8594
1741,5557.3335
1742,5776.7437
1743,6205.072
1744,11209.15
1745,7713.676
1746,6154.008
1747,6129.9683
1748,7949.0083
1749,4853.901
1750,8072.5693
1751,5136.1255
1752,7540.6562
1753,8444.1875
1754,5947.1655
1755,8108.956
1756,7106.55
1757,5515.902
1758,7285.7446
1759,7909.809
1760,11473.123
1761,6992.9634
1762,8625.484
1763,8246.887
1764,10322.563
1765,7313.354
1766,9956.355
1767,5178.97
1768,5434.3633
1769,6924.6343
1770,6723.185
1771,9867.65
1772,8505.208
1773,6133.4985
1774,8465.291
1775,7715.68
1776,10166.461
1777,4804.7793
1778,13965.668
1779,5403.347
1780,6723.478
1781,9111.071
1782,6356.9136
1783,6813.496
1784,6895.3247
1785,7843.8306
